Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Jul 23, 2024 8:00 PM;Jul 23, 2024 9:00 PM;10,991.50;2,100.50;7,859.25;1,031.75
Jul 23, 2024 9:00 PM;Jul 23, 2024 10:00 PM;9,809.50;2,375.00;7,397.00;37.50
Jul 23, 2024 10:00 PM;Jul 23, 2024 11:00 PM;10,344.50;2,617.50;7,727.00;0.00
Jul 23, 2024 11:00 PM;Jul 24, 2024 12:00 AM;11,152.00;2,819.00;8,333.00;0.00
Jul 24, 2024 12:00 AM;Jul 24, 2024 1:00 AM;9,557.75;2,612.25;6,945.50;0.00
Jul 24, 2024 1:00 AM;Jul 24, 2024 2:00 AM;10,631.50;2,906.00;7,725.50;0.00
Jul 24, 2024 2:00 AM;Jul 24, 2024 3:00 AM;11,184.50;3,079.00;8,105.50;0.00
Jul 24, 2024 3:00 AM;Jul 24, 2024 4:00 AM;11,091.75;3,172.25;7,919.50;0.00
Jul 24, 2024 4:00 AM;Jul 24, 2024 5:00 AM;11,021.50;3,159.00;7,862.50;0.00
Jul 24, 2024 5:00 AM;Jul 24, 2024 6:00 AM;10,898.00;3,089.50;7,760.25;48.25
Jul 24, 2024 6:00 AM;Jul 24, 2024 7:00 AM;12,192.75;2,942.75;7,787.75;1,462.25
Jul 24, 2024 7:00 AM;Jul 24, 2024 8:00 AM;15,526.50;2,609.50;7,218.50;5,698.50
Jul 24, 2024 8:00 AM;Jul 24, 2024 9:00 AM;21,842.75;2,266.50;7,266.25;12,310.00
Jul 24, 2024 9:00 AM;Jul 24, 2024 10:00 AM;28,497.50;2,010.75;6,844.50;19,642.25
Jul 24, 2024 10:00 AM;Jul 24, 2024 11:00 AM;35,011.25;1,850.75;6,934.50;26,226.00
Jul 24, 2024 11:00 AM;Jul 24, 2024 12:00 PM;40,430.75;1,738.75;7,330.50;31,361.50
Jul 24, 2024 12:00 PM;Jul 24, 2024 1:00 PM;44,077.25;1,732.75;8,157.25;34,187.25
Jul 24, 2024 1:00 PM;Jul 24, 2024 2:00 PM;46,317.75;1,792.25;9,265.25;35,260.25
Jul 24, 2024 2:00 PM;Jul 24, 2024 3:00 PM;47,537.50;1,761.75;10,231.75;35,544.00
Jul 24, 2024 3:00 PM;Jul 24, 2024 4:00 PM;46,028.75;1,835.00;11,029.50;33,164.25
Jul 24, 2024 4:00 PM;Jul 24, 2024 5:00 PM;41,776.75;1,908.50;11,409.75;28,458.50
Jul 24, 2024 5:00 PM;Jul 24, 2024 6:00 PM;34,915.00;1,932.75;11,200.75;21,781.50
Jul 24, 2024 6:00 PM;Jul 24, 2024 7:00 PM;25,742.00;1,908.00;10,290.00;13,544.00
Jul 24, 2024 7:00 PM;Jul 24, 2024 8:00 PM;16,506.50;1,758.75;8,820.75;5,927.00
Jul 24, 2024 8:00 PM;Jul 24, 2024 9:00 PM;10,161.50;1,561.75;7,179.25;1,420.50
Jul 24, 2024 9:00 PM;Jul 24, 2024 10:00 PM;7,266.00;1,375.25;5,842.00;48.75
Jul 24, 2024 10:00 PM;Jul 24, 2024 11:00 PM;6,525.50;1,241.00;5,284.50;0.00
Jul 24, 2024 11:00 PM;Jul 25, 2024 12:00 AM;5,973.25;1,115.25;4,858.00;0.00
Jul 25, 2024 12:00 AM;Jul 25, 2024 1:00 AM;4,645.75;890.00;3,755.75;0.00
Jul 25, 2024 1:00 AM;Jul 25, 2024 2:00 AM;3,981.75;806.00;3,175.75;0.00
Jul 25, 2024 2:00 AM;Jul 25, 2024 3:00 AM;3,437.50;734.25;2,703.25;0.00
Jul 25, 2024 3:00 AM;Jul 25, 2024 4:00 AM;3,052.50;710.00;2,342.50;0.00
Jul 25, 2024 4:00 AM;Jul 25, 2024 5:00 AM;2,799.50;798.00;2,001.50;0.00
Jul 25, 2024 5:00 AM;Jul 25, 2024 6:00 AM;2,983.50;1,028.75;1,886.75;68.00
Jul 25, 2024 6:00 AM;Jul 25, 2024 7:00 AM;5,236.25;1,258.25;1,819.50;2,158.50
Jul 25, 2024 7:00 AM;Jul 25, 2024 8:00 AM;11,893.00;1,580.00;1,547.50;8,765.50
Jul 25, 2024 8:00 AM;Jul 25, 2024 9:00 AM;21,777.25;1,953.25;1,256.75;18,567.25
Jul 25, 2024 9:00 AM;Jul 25, 2024 10:00 AM;31,261.50;2,214.75;1,023.75;28,023.00
Jul 25, 2024 10:00 AM;Jul 25, 2024 11:00 AM;38,549.00;2,434.50;1,056.50;35,058.00
Jul 25, 2024 11:00 AM;Jul 25, 2024 12:00 PM;42,862.00;2,629.50;1,198.50;39,034.00
Jul 25, 2024 12:00 PM;Jul 25, 2024 1:00 PM;45,047.50;2,713.75;1,300.50;41,033.25
Jul 25, 2024 1:00 PM;Jul 25, 2024 2:00 PM;45,309.00;2,698.25;1,313.75;41,297.00
Jul 25, 2024 2:00 PM;Jul 25, 2024 3:00 PM;43,583.25;2,593.00;1,295.00;39,695.25
Jul 25, 2024 3:00 PM;Jul 25, 2024 4:00 PM;39,486.75;2,456.50;1,321.75;35,708.50
Jul 25, 2024 4:00 PM;Jul 25, 2024 5:00 PM;32,830.50;2,269.50;1,356.50;29,204.50
Jul 25, 2024 5:00 PM;Jul 25, 2024 6:00 PM;24,472.50;2,091.00;1,413.25;20,968.25
Jul 25, 2024 6:00 PM;Jul 25, 2024 7:00 PM;15,826.50;1,957.25;1,541.75;12,327.50
Jul 25, 2024 7:00 PM;Jul 25, 2024 8:00 PM;8,832.25;1,926.00;1,786.25;5,120.00
Jul 25, 2024 8:00 PM;Jul 25, 2024 9:00 PM;5,344.25;2,007.00;2,219.50;1,117.75
Jul 25, 2024 9:00 PM;Jul 25, 2024 10:00 PM;4,840.75;2,209.25;2,589.75;41.75
Jul 25, 2024 10:00 PM;Jul 25, 2024 11:00 PM;5,842.75;2,485.00;3,357.75;0.00
Jul 25, 2024 11:00 PM;Jul 26, 2024 12:00 AM;7,058.50;2,752.25;4,306.25;0.00
Jul 26, 2024 12:00 AM;Jul 26, 2024 1:00 AM;7,247.00;2,615.50;4,631.50;0.00
Jul 26, 2024 1:00 AM;Jul 26, 2024 2:00 AM;8,431.00;2,834.25;5,596.75;0.00
Jul 26, 2024 2:00 AM;Jul 26, 2024 3:00 AM;9,385.00;2,730.75;6,654.25;0.00
Jul 26, 2024 3:00 AM;Jul 26, 2024 4:00 AM;9,052.75;2,143.00;6,909.75;0.00
Jul 26, 2024 4:00 AM;Jul 26, 2024 5:00 AM;9,122.50;1,928.50;7,194.00;0.00
Jul 26, 2024 5:00 AM;Jul 26, 2024 6:00 AM;9,481.25;1,991.50;7,442.50;47.25
Jul 26, 2024 6:00 AM;Jul 26, 2024 7:00 AM;11,517.50;2,118.25;8,050.25;1,349.00
Jul 26, 2024 7:00 AM;Jul 26, 2024 8:00 AM;15,432.75;2,277.50;7,772.25;5,383.00
Jul 26, 2024 8:00 AM;Jul 26, 2024 9:00 AM;19,673.00;1,973.75;7,188.75;10,510.50
Jul 26, 2024 9:00 AM;Jul 26, 2024 10:00 AM;24,388.50;1,594.75;6,684.25;16,109.50
Jul 26, 2024 10:00 AM;Jul 26, 2024 11:00 AM;28,085.50;1,363.50;6,671.50;20,050.50
Jul 26, 2024 11:00 AM;Jul 26, 2024 12:00 PM;31,414.75;1,397.25;7,005.25;23,012.25
Jul 26, 2024 12:00 PM;Jul 26, 2024 1:00 PM;34,653.25;1,570.25;7,486.25;25,596.75
Jul 26, 2024 1:00 PM;Jul 26, 2024 2:00 PM;36,592.75;1,757.75;7,724.00;27,111.00
Jul 26, 2024 2:00 PM;Jul 26, 2024 3:00 PM;37,013.00;1,639.50;7,445.00;27,928.50
Jul 26, 2024 3:00 PM;Jul 26, 2024 4:00 PM;35,748.00;1,625.00;7,434.00;26,689.00
Jul 26, 2024 4:00 PM;Jul 26, 2024 5:00 PM;31,808.50;1,506.50;7,059.75;23,242.25
Jul 26, 2024 5:00 PM;Jul 26, 2024 6:00 PM;25,530.75;1,378.75;6,246.00;17,906.00
Jul 26, 2024 6:00 PM;Jul 26, 2024 7:00 PM;17,441.25;1,172.00;5,077.25;11,192.00
Jul 26, 2024 7:00 PM;Jul 26, 2024 8:00 PM;9,563.25;955.50;3,768.00;4,839.75
Jul 26, 2024 8:00 PM;Jul 26, 2024 9:00 PM;4,622.50;827.25;2,721.50;1,073.75
Jul 26, 2024 9:00 PM;Jul 26, 2024 10:00 PM;2,899.25;746.50;2,115.75;37.00
Jul 26, 2024 10:00 PM;Jul 26, 2024 11:00 PM;2,573.50;675.75;1,897.75;0.00
Jul 26, 2024 11:00 PM;Jul 27, 2024 12:00 AM;2,337.75;614.25;1,723.50;0.00
Jul 27, 2024 12:00 AM;Jul 27, 2024 1:00 AM;1,882.75;456.50;1,426.25;0.00
Jul 27, 2024 1:00 AM;Jul 27, 2024 2:00 AM;1,802.25;345.50;1,456.75;0.00
Jul 27, 2024 2:00 AM;Jul 27, 2024 3:00 AM;1,689.75;261.00;1,428.75;0.00
Jul 27, 2024 3:00 AM;Jul 27, 2024 4:00 AM;1,434.25;225.50;1,208.75;0.00
Jul 27, 2024 4:00 AM;Jul 27, 2024 5:00 AM;1,114.25;174.00;940.25;0.00
Jul 27, 2024 5:00 AM;Jul 27, 2024 6:00 AM;1,087.00;133.25;912.00;41.75
Jul 27, 2024 6:00 AM;Jul 27, 2024 7:00 AM;2,132.75;112.75;864.00;1,156.00
Jul 27, 2024 7:00 AM;Jul 27, 2024 8:00 AM;5,833.00;111.50;824.50;4,897.00
Jul 27, 2024 8:00 AM;Jul 27, 2024 9:00 AM;11,450.50;100.75;705.00;10,644.75
Jul 27, 2024 9:00 AM;Jul 27, 2024 10:00 AM;17,627.00;83.50;546.00;16,997.50
Jul 27, 2024 10:00 AM;Jul 27, 2024 11:00 AM;23,100.00;71.00;530.25;22,498.75
Jul 27, 2024 11:00 AM;Jul 27, 2024 12:00 PM;27,047.50;55.00;569.00;26,423.50
Jul 27, 2024 12:00 PM;Jul 27, 2024 1:00 PM;29,217.50;40.25;638.25;28,539.00
Jul 27, 2024 1:00 PM;Jul 27, 2024 2:00 PM;29,462.50;35.25;741.50;28,685.75
Jul 27, 2024 2:00 PM;Jul 27, 2024 3:00 PM;28,281.25;29.75;868.75;27,382.75
Jul 27, 2024 3:00 PM;Jul 27, 2024 4:00 PM;24,938.25;27.75;953.25;23,957.25
Jul 27, 2024 4:00 PM;Jul 27, 2024 5:00 PM;20,010.50;33.25;1,039.50;18,937.75
Jul 27, 2024 5:00 PM;Jul 27, 2024 6:00 PM;13,888.50;45.25;1,148.25;12,695.00
Jul 27, 2024 6:00 PM;Jul 27, 2024 7:00 PM;8,263.50;59.00;1,281.75;6,922.75
Jul 27, 2024 7:00 PM;Jul 27, 2024 8:00 PM;4,340.00;69.00;1,499.50;2,771.50
Jul 27, 2024 8:00 PM;Jul 27, 2024 9:00 PM;2,392.25;75.00;1,806.50;510.75
Jul 27, 2024 9:00 PM;Jul 27, 2024 10:00 PM;2,117.00;70.75;2,003.00;43.25
Jul 27, 2024 10:00 PM;Jul 27, 2024 11:00 PM;2,476.25;77.00;2,399.25;0.00
Jul 27, 2024 11:00 PM;Jul 28, 2024 12:00 AM;2,954.75;84.75;2,870.00;0.00
Jul 28, 2024 12:00 AM;Jul 28, 2024 1:00 AM;5,129.50;61.75;5,067.75;0.00
Jul 28, 2024 1:00 AM;Jul 28, 2024 2:00 AM;6,403.75;118.75;6,285.00;0.00
Jul 28, 2024 2:00 AM;Jul 28, 2024 3:00 AM;7,491.75;182.75;7,309.00;0.00
Jul 28, 2024 3:00 AM;Jul 28, 2024 4:00 AM;8,618.75;288.50;8,330.25;0.00
Jul 28, 2024 4:00 AM;Jul 28, 2024 5:00 AM;9,556.50;380.75;9,175.75;0.00
Jul 28, 2024 5:00 AM;Jul 28, 2024 6:00 AM;10,362.25;626.25;9,708.50;27.50
Jul 28, 2024 6:00 AM;Jul 28, 2024 7:00 AM;11,835.75;872.00;10,025.75;938.00
Jul 28, 2024 7:00 AM;Jul 28, 2024 8:00 AM;14,332.00;982.00;9,235.50;4,114.50
Jul 28, 2024 8:00 AM;Jul 28, 2024 9:00 AM;19,089.25;1,055.50;7,737.00;10,296.75
Jul 28, 2024 9:00 AM;Jul 28, 2024 10:00 AM;26,489.50;1,146.50;7,220.00;18,123.00
Jul 28, 2024 10:00 AM;Jul 28, 2024 11:00 AM;34,830.50;1,228.75;7,158.50;26,443.25
Jul 28, 2024 11:00 AM;Jul 28, 2024 12:00 PM;41,981.75;1,165.00;7,376.00;33,440.75
Jul 28, 2024 12:00 PM;Jul 28, 2024 1:00 PM;46,001.75;1,383.00;6,982.75;37,636.00
Jul 28, 2024 1:00 PM;Jul 28, 2024 2:00 PM;48,011.75;1,516.25;7,135.75;39,359.75
Jul 28, 2024 2:00 PM;Jul 28, 2024 3:00 PM;49,143.75;1,554.50;8,253.75;39,335.50
Jul 28, 2024 3:00 PM;Jul 28, 2024 4:00 PM;47,042.25;1,609.50;8,827.25;36,605.50
Jul 28, 2024 4:00 PM;Jul 28, 2024 5:00 PM;42,920.75;1,634.75;9,850.50;31,435.50
Jul 28, 2024 5:00 PM;Jul 28, 2024 6:00 PM;36,334.50;1,976.25;10,435.00;23,923.25
Jul 28, 2024 6:00 PM;Jul 28, 2024 7:00 PM;26,001.75;2,040.25;9,493.75;14,467.75
Jul 28, 2024 7:00 PM;Jul 28, 2024 8:00 PM;15,960.00;2,002.50;8,064.50;5,893.00
Jul 28, 2024 8:00 PM;Jul 28, 2024 9:00 PM;10,360.50;1,913.50;7,157.50;1,289.50
Jul 28, 2024 9:00 PM;Jul 28, 2024 10:00 PM;8,601.25;1,799.75;6,773.25;28.25
Jul 28, 2024 10:00 PM;Jul 28, 2024 11:00 PM;8,648.50;1,712.50;6,936.00;0.00
Jul 28, 2024 11:00 PM;Jul 29, 2024 12:00 AM;8,615.00;1,652.00;6,963.00;0.00
Jul 29, 2024 12:00 AM;Jul 29, 2024 1:00 AM;8,629.00;1,558.75;7,070.25;0.00
Jul 29, 2024 1:00 AM;Jul 29, 2024 2:00 AM;7,796.75;1,532.00;6,264.75;0.00
Jul 29, 2024 2:00 AM;Jul 29, 2024 3:00 AM;7,152.75;1,500.25;5,652.50;0.00
Jul 29, 2024 3:00 AM;Jul 29, 2024 4:00 AM;6,829.25;1,430.25;5,399.00;0.00
Jul 29, 2024 4:00 AM;Jul 29, 2024 5:00 AM;6,455.25;1,384.75;5,070.50;0.00
Jul 29, 2024 5:00 AM;Jul 29, 2024 6:00 AM;6,273.25;1,370.00;4,860.75;42.50
Jul 29, 2024 6:00 AM;Jul 29, 2024 7:00 AM;8,019.75;1,327.50;4,707.50;1,984.75
Jul 29, 2024 7:00 AM;Jul 29, 2024 8:00 AM;13,940.75;1,334.50;3,827.75;8,778.50
Jul 29, 2024 8:00 AM;Jul 29, 2024 9:00 AM;23,593.50;1,185.00;2,839.50;19,569.00
Jul 29, 2024 9:00 AM;Jul 29, 2024 10:00 AM;33,735.25;1,004.00;2,404.25;30,327.00
Jul 29, 2024 10:00 AM;Jul 29, 2024 11:00 AM;42,024.75;812.00;2,328.25;38,884.50
Jul 29, 2024 11:00 AM;Jul 29, 2024 12:00 PM;47,630.25;716.25;2,493.75;44,420.25
Jul 29, 2024 12:00 PM;Jul 29, 2024 1:00 PM;51,078.75;758.00;2,615.50;47,705.25
Jul 29, 2024 1:00 PM;Jul 29, 2024 2:00 PM;51,804.75;768.25;2,582.50;48,454.00
Jul 29, 2024 2:00 PM;Jul 29, 2024 3:00 PM;50,108.50;745.75;2,428.75;46,934.00
Jul 29, 2024 3:00 PM;Jul 29, 2024 4:00 PM;45,737.75;690.25;2,189.00;42,858.50
Jul 29, 2024 4:00 PM;Jul 29, 2024 5:00 PM;38,813.75;603.50;1,902.75;36,307.50
Jul 29, 2024 5:00 PM;Jul 29, 2024 6:00 PM;29,178.75;533.25;1,630.75;27,014.75
Jul 29, 2024 6:00 PM;Jul 29, 2024 7:00 PM;17,604.50;491.00;1,428.25;15,685.25
Jul 29, 2024 7:00 PM;Jul 29, 2024 8:00 PM;7,943.00;465.00;1,499.00;5,979.00
Jul 29, 2024 8:00 PM;Jul 29, 2024 9:00 PM;3,804.75;437.25;2,118.00;1,249.50
Jul 29, 2024 9:00 PM;Jul 29, 2024 10:00 PM;3,318.00;420.25;2,871.00;26.75
Jul 29, 2024 10:00 PM;Jul 29, 2024 11:00 PM;4,077.50;411.00;3,666.50;0.00
Jul 29, 2024 11:00 PM;Jul 30, 2024 12:00 AM;4,493.00;389.75;4,103.25;0.00
Jul 30, 2024 12:00 AM;Jul 30, 2024 1:00 AM;5,384.75;405.50;4,979.25;0.00
Jul 30, 2024 1:00 AM;Jul 30, 2024 2:00 AM;5,650.50;399.25;5,251.25;0.00
Jul 30, 2024 2:00 AM;Jul 30, 2024 3:00 AM;5,828.00;453.50;5,374.50;0.00
Jul 30, 2024 3:00 AM;Jul 30, 2024 4:00 AM;4,925.25;404.75;4,520.50;0.00
Jul 30, 2024 4:00 AM;Jul 30, 2024 5:00 AM;4,441.50;299.50;4,142.00;0.00
Jul 30, 2024 5:00 AM;Jul 30, 2024 6:00 AM;4,214.00;232.50;3,940.00;41.50
Jul 30, 2024 6:00 AM;Jul 30, 2024 7:00 AM;5,964.25;187.00;3,850.25;1,927.00
Jul 30, 2024 7:00 AM;Jul 30, 2024 8:00 AM;12,315.50;159.00;3,549.25;8,607.25
Jul 30, 2024 8:00 AM;Jul 30, 2024 9:00 AM;21,431.25;100.00;2,411.50;18,919.75
Jul 30, 2024 9:00 AM;Jul 30, 2024 10:00 AM;30,442.50;51.00;1,171.75;29,219.75
Jul 30, 2024 10:00 AM;Jul 30, 2024 11:00 AM;38,396.00;39.50;660.50;37,696.00
Jul 30, 2024 11:00 AM;Jul 30, 2024 12:00 PM;43,839.50;42.75;512.50;43,284.25
Jul 30, 2024 12:00 PM;Jul 30, 2024 1:00 PM;46,841.25;57.25;424.50;46,359.50
Jul 30, 2024 1:00 PM;Jul 30, 2024 2:00 PM;47,393.50;72.00;347.75;46,973.75
Jul 30, 2024 2:00 PM;Jul 30, 2024 3:00 PM;45,710.75;75.50;338.25;45,297.00
Jul 30, 2024 3:00 PM;Jul 30, 2024 4:00 PM;41,398.50;71.00;340.25;40,987.25
Jul 30, 2024 4:00 PM;Jul 30, 2024 5:00 PM;34,881.50;67.75;382.75;34,431.00
Jul 30, 2024 5:00 PM;Jul 30, 2024 6:00 PM;25,835.50;69.00;476.75;25,289.75
Jul 30, 2024 6:00 PM;Jul 30, 2024 7:00 PM;15,327.00;79.00;680.00;14,568.00
Jul 30, 2024 7:00 PM;Jul 30, 2024 8:00 PM;6,790.50;90.25;1,143.25;5,557.00
Jul 30, 2024 8:00 PM;Jul 30, 2024 9:00 PM;3,208.25;108.50;1,987.25;1,112.50
Jul 30, 2024 9:00 PM;Jul 30, 2024 10:00 PM;2,821.00;133.00;2,670.50;17.50
Jul 30, 2024 10:00 PM;Jul 30, 2024 11:00 PM;3,481.00;162.50;3,318.50;0.00
Jul 30, 2024 11:00 PM;Jul 31, 2024 12:00 AM;3,684.00;185.50;3,498.50;0.00
Jul 31, 2024 12:00 AM;Jul 31, 2024 1:00 AM;3,177.50;151.00;3,026.50;0.00
Jul 31, 2024 1:00 AM;Jul 31, 2024 2:00 AM;3,012.25;206.50;2,805.75;0.00
Jul 31, 2024 2:00 AM;Jul 31, 2024 3:00 AM;2,724.00;225.50;2,498.50;0.00
Jul 31, 2024 3:00 AM;Jul 31, 2024 4:00 AM;2,246.50;262.75;1,983.75;0.00
Jul 31, 2024 4:00 AM;Jul 31, 2024 5:00 AM;1,802.75;304.75;1,498.00;0.00
Jul 31, 2024 5:00 AM;Jul 31, 2024 6:00 AM;1,406.25;208.00;1,162.75;35.50
Jul 31, 2024 6:00 AM;Jul 31, 2024 7:00 AM;3,221.75;197.75;1,170.25;1,853.75
Jul 31, 2024 7:00 AM;Jul 31, 2024 8:00 AM;9,784.50;377.75;1,153.00;8,253.75
Jul 31, 2024 8:00 AM;Jul 31, 2024 9:00 AM;19,462.50;456.50;904.00;18,102.00
Jul 31, 2024 9:00 AM;Jul 31, 2024 10:00 AM;28,970.75;457.75;622.00;27,891.00
Jul 31, 2024 10:00 AM;Jul 31, 2024 11:00 AM;36,833.75;475.00;597.00;35,761.75
Jul 31, 2024 11:00 AM;Jul 31, 2024 12:00 PM;42,023.50;508.00;698.75;40,816.75
Jul 31, 2024 12:00 PM;Jul 31, 2024 1:00 PM;44,551.75;530.50;776.50;43,244.75
Jul 31, 2024 1:00 PM;Jul 31, 2024 2:00 PM;44,342.75;536.50;846.25;42,960.00
Jul 31, 2024 2:00 PM;Jul 31, 2024 3:00 PM;41,780.50;452.75;969.75;40,358.00
Jul 31, 2024 3:00 PM;Jul 31, 2024 4:00 PM;37,303.25;474.50;1,275.25;35,553.50
Jul 31, 2024 4:00 PM;Jul 31, 2024 5:00 PM;31,297.50;537.25;1,672.00;29,088.25
Jul 31, 2024 5:00 PM;Jul 31, 2024 6:00 PM;23,452.75;650.75;2,203.75;20,598.25
Jul 31, 2024 6:00 PM;Jul 31, 2024 7:00 PM;15,466.50;775.25;3,018.25;11,673.00
Jul 31, 2024 7:00 PM;Jul 31, 2024 8:00 PM;9,677.75;898.25;4,145.50;4,634.00
Jul 31, 2024 8:00 PM;Jul 31, 2024 9:00 PM;7,207.25;1,009.00;5,313.25;885.00
Jul 31, 2024 9:00 PM;Jul 31, 2024 10:00 PM;6,795.00;1,039.25;5,736.00;19.75
Jul 31, 2024 10:00 PM;Jul 31, 2024 11:00 PM;6,920.75;964.50;5,956.25;0.00
Jul 31, 2024 11:00 PM;Aug 1, 2024 12:00 AM;6,654.75;835.25;5,819.50;0.00
Aug 1, 2024 12:00 AM;Aug 1, 2024 1:00 AM;5,520.50;770.75;4,749.75;0.00
Aug 1, 2024 1:00 AM;Aug 1, 2024 2:00 AM;5,348.25;814.25;4,534.00;0.00
Aug 1, 2024 2:00 AM;Aug 1, 2024 3:00 AM;4,934.25;855.75;4,078.50;0.00
Aug 1, 2024 3:00 AM;Aug 1, 2024 4:00 AM;4,163.25;803.75;3,359.50;0.00
Aug 1, 2024 4:00 AM;Aug 1, 2024 5:00 AM;3,673.00;720.25;2,952.75;0.00
Aug 1, 2024 5:00 AM;Aug 1, 2024 6:00 AM;3,327.50;578.50;2,724.25;24.75
Aug 1, 2024 6:00 AM;Aug 1, 2024 7:00 AM;4,907.00;515.50;2,789.50;1,602.00
Aug 1, 2024 7:00 AM;Aug 1, 2024 8:00 AM;10,041.75;410.50;2,392.50;7,238.75
Aug 1, 2024 8:00 AM;Aug 1, 2024 9:00 AM;18,080.50;398.75;1,571.00;16,110.75
Aug 1, 2024 9:00 AM;Aug 1, 2024 10:00 AM;26,483.75;367.25;1,065.50;25,051.00
Aug 1, 2024 10:00 AM;Aug 1, 2024 11:00 AM;33,011.25;325.00;929.00;31,757.25
Aug 1, 2024 11:00 AM;Aug 1, 2024 12:00 PM;36,180.25;284.25;811.25;35,084.75
Aug 1, 2024 12:00 PM;Aug 1, 2024 1:00 PM;37,058.25;240.50;805.25;36,012.50
Aug 1, 2024 1:00 PM;Aug 1, 2024 2:00 PM;35,986.50;226.25;912.50;34,847.75
Aug 1, 2024 2:00 PM;Aug 1, 2024 3:00 PM;32,953.50;253.25;1,203.25;31,497.00
Aug 1, 2024 3:00 PM;Aug 1, 2024 4:00 PM;29,143.00;342.50;1,531.50;27,269.00
Aug 1, 2024 4:00 PM;Aug 1, 2024 5:00 PM;24,300.00;471.00;1,984.00;21,845.00
Aug 1, 2024 5:00 PM;Aug 1, 2024 6:00 PM;18,342.50;621.25;2,575.75;15,145.50
Aug 1, 2024 6:00 PM;Aug 1, 2024 7:00 PM;12,691.25;763.75;3,299.75;8,627.75
Aug 1, 2024 7:00 PM;Aug 1, 2024 8:00 PM;8,641.00;877.25;4,366.75;3,397.00
Aug 1, 2024 8:00 PM;Aug 1, 2024 9:00 PM;7,033.75;929.75;5,565.00;539.00
Aug 1, 2024 9:00 PM;Aug 1, 2024 10:00 PM;6,859.75;914.00;5,939.75;6.00
Aug 1, 2024 10:00 PM;Aug 1, 2024 11:00 PM;7,034.50;868.25;6,166.25;0.00
Aug 1, 2024 11:00 PM;Aug 2, 2024 12:00 AM;6,791.00;796.00;5,995.00;0.00
Aug 2, 2024 12:00 AM;Aug 2, 2024 1:00 AM;5,925.25;901.25;5,024.00;0.00
Aug 2, 2024 1:00 AM;Aug 2, 2024 2:00 AM;5,369.50;583.00;4,786.50;0.00
Aug 2, 2024 2:00 AM;Aug 2, 2024 3:00 AM;5,433.25;460.50;4,972.75;0.00
Aug 2, 2024 3:00 AM;Aug 2, 2024 4:00 AM;5,293.25;450.75;4,842.50;0.00
Aug 2, 2024 4:00 AM;Aug 2, 2024 5:00 AM;5,190.00;409.00;4,781.00;0.00
Aug 2, 2024 5:00 AM;Aug 2, 2024 6:00 AM;5,181.50;348.25;4,796.25;37.00
Aug 2, 2024 6:00 AM;Aug 2, 2024 7:00 AM;6,309.25;305.50;5,191.00;812.75
Aug 2, 2024 7:00 AM;Aug 2, 2024 8:00 AM;9,160.50;258.25;5,108.50;3,793.75
Aug 2, 2024 8:00 AM;Aug 2, 2024 9:00 AM;13,504.50;193.00;4,493.25;8,818.25
Aug 2, 2024 9:00 AM;Aug 2, 2024 10:00 AM;18,501.00;143.75;3,949.50;14,407.75
Aug 2, 2024 10:00 AM;Aug 2, 2024 11:00 AM;23,365.50;118.75;3,531.25;19,715.50
Aug 2, 2024 11:00 AM;Aug 2, 2024 12:00 PM;27,586.50;92.50;3,117.50;24,376.50
Aug 2, 2024 12:00 PM;Aug 2, 2024 1:00 PM;30,418.25;70.50;2,635.25;27,712.50
Aug 2, 2024 1:00 PM;Aug 2, 2024 2:00 PM;32,091.25;66.50;2,216.25;29,808.50
Aug 2, 2024 2:00 PM;Aug 2, 2024 3:00 PM;32,711.25;62.50;1,839.00;30,809.75
Aug 2, 2024 3:00 PM;Aug 2, 2024 4:00 PM;30,742.00;67.50;1,675.25;28,999.25
Aug 2, 2024 4:00 PM;Aug 2, 2024 5:00 PM;26,742.75;72.50;1,503.75;25,166.50
Aug 2, 2024 5:00 PM;Aug 2, 2024 6:00 PM;20,728.75;78.50;1,378.00;19,272.25
Aug 2, 2024 6:00 PM;Aug 2, 2024 7:00 PM;13,038.50;97.00;1,306.75;11,634.75
Aug 2, 2024 7:00 PM;Aug 2, 2024 8:00 PM;5,988.75;125.00;1,335.75;4,528.00
Aug 2, 2024 8:00 PM;Aug 2, 2024 9:00 PM;2,413.00;151.50;1,429.75;831.75
Aug 2, 2024 9:00 PM;Aug 2, 2024 10:00 PM;1,586.75;183.75;1,393.75;9.25
Aug 2, 2024 10:00 PM;Aug 2, 2024 11:00 PM;1,607.00;228.00;1,379.00;0.00
Aug 2, 2024 11:00 PM;Aug 3, 2024 12:00 AM;1,562.75;266.50;1,296.25;0.00
Aug 3, 2024 12:00 AM;Aug 3, 2024 1:00 AM;1,546.25;402.75;1,143.50;0.00
Aug 3, 2024 1:00 AM;Aug 3, 2024 2:00 AM;1,591.00;473.25;1,117.75;0.00
Aug 3, 2024 2:00 AM;Aug 3, 2024 3:00 AM;1,763.25;557.25;1,206.00;0.00
Aug 3, 2024 3:00 AM;Aug 3, 2024 4:00 AM;1,895.50;706.50;1,189.00;0.00
Aug 3, 2024 4:00 AM;Aug 3, 2024 5:00 AM;2,095.50;858.75;1,236.75;0.00
