Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jul 16, 2024 4:00 AM;Jul 16, 2024 5:00 AM;43,497.75;23,323.50
Jul 16, 2024 5:00 AM;Jul 16, 2024 6:00 AM;46,176.50;26,091.00
Jul 16, 2024 6:00 AM;Jul 16, 2024 7:00 AM;52,436.00;31,752.75
Jul 16, 2024 7:00 AM;Jul 16, 2024 8:00 AM;57,472.75;34,067.00
Jul 16, 2024 8:00 AM;Jul 16, 2024 9:00 AM;60,508.50;31,715.00
Jul 16, 2024 9:00 AM;Jul 16, 2024 10:00 AM;61,603.50;26,312.25
Jul 16, 2024 10:00 AM;Jul 16, 2024 11:00 AM;62,083.50;19,724.00
Jul 16, 2024 11:00 AM;Jul 16, 2024 12:00 PM;62,749.50;14,131.50
Jul 16, 2024 12:00 PM;Jul 16, 2024 1:00 PM;62,693.50;9,491.00
Jul 16, 2024 1:00 PM;Jul 16, 2024 2:00 PM;61,917.25;6,034.50
Jul 16, 2024 2:00 PM;Jul 16, 2024 3:00 PM;60,397.00;4,429.75
Jul 16, 2024 3:00 PM;Jul 16, 2024 4:00 PM;59,729.25;6,231.50
Jul 16, 2024 4:00 PM;Jul 16, 2024 5:00 PM;58,692.50;10,263.50
Jul 16, 2024 5:00 PM;Jul 16, 2024 6:00 PM;58,582.00;17,367.75
Jul 16, 2024 6:00 PM;Jul 16, 2024 7:00 PM;58,810.25;26,531.25
Jul 16, 2024 7:00 PM;Jul 16, 2024 8:00 PM;58,391.50;34,748.50
Jul 16, 2024 8:00 PM;Jul 16, 2024 9:00 PM;55,968.75;37,900.25
Jul 16, 2024 9:00 PM;Jul 16, 2024 10:00 PM;53,345.25;37,089.50
Jul 16, 2024 10:00 PM;Jul 16, 2024 11:00 PM;50,177.50;33,351.75
Jul 16, 2024 11:00 PM;Jul 17, 2024 12:00 AM;46,466.25;28,831.00
Jul 17, 2024 12:00 AM;Jul 17, 2024 1:00 AM;43,097.00;28,216.75
Jul 17, 2024 1:00 AM;Jul 17, 2024 2:00 AM;41,870.75;26,567.50
Jul 17, 2024 2:00 AM;Jul 17, 2024 3:00 AM;41,417.25;25,893.50
Jul 17, 2024 3:00 AM;Jul 17, 2024 4:00 AM;41,502.75;25,946.25
Jul 17, 2024 4:00 AM;Jul 17, 2024 5:00 AM;42,842.50;27,255.75
Jul 17, 2024 5:00 AM;Jul 17, 2024 6:00 AM;45,564.75;29,788.75
Jul 17, 2024 6:00 AM;Jul 17, 2024 7:00 AM;51,788.25;34,038.00
Jul 17, 2024 7:00 AM;Jul 17, 2024 8:00 AM;57,127.50;34,625.75
Jul 17, 2024 8:00 AM;Jul 17, 2024 9:00 AM;59,902.75;30,063.75
Jul 17, 2024 9:00 AM;Jul 17, 2024 10:00 AM;61,108.50;23,877.00
Jul 17, 2024 10:00 AM;Jul 17, 2024 11:00 AM;62,027.75;19,182.25
Jul 17, 2024 11:00 AM;Jul 17, 2024 12:00 PM;63,066.75;16,914.75
Jul 17, 2024 12:00 PM;Jul 17, 2024 1:00 PM;62,733.50;15,061.00
Jul 17, 2024 1:00 PM;Jul 17, 2024 2:00 PM;61,695.25;13,274.25
Jul 17, 2024 2:00 PM;Jul 17, 2024 3:00 PM;60,234.00;12,296.50
Jul 17, 2024 3:00 PM;Jul 17, 2024 4:00 PM;59,212.00;13,864.00
Jul 17, 2024 4:00 PM;Jul 17, 2024 5:00 PM;58,112.75;17,581.00
Jul 17, 2024 5:00 PM;Jul 17, 2024 6:00 PM;57,827.00;24,255.25
Jul 17, 2024 6:00 PM;Jul 17, 2024 7:00 PM;58,083.75;33,553.00
Jul 17, 2024 7:00 PM;Jul 17, 2024 8:00 PM;57,428.25;41,943.00
Jul 17, 2024 8:00 PM;Jul 17, 2024 9:00 PM;55,306.50;46,318.25
Jul 17, 2024 9:00 PM;Jul 17, 2024 10:00 PM;52,667.25;46,788.00
Jul 17, 2024 10:00 PM;Jul 17, 2024 11:00 PM;49,322.00;44,090.50
Jul 17, 2024 11:00 PM;Jul 18, 2024 12:00 AM;45,674.00;40,836.00
Jul 18, 2024 12:00 AM;Jul 18, 2024 1:00 AM;43,466.75;38,968.25
Jul 18, 2024 1:00 AM;Jul 18, 2024 2:00 AM;41,957.00;37,718.75
Jul 18, 2024 2:00 AM;Jul 18, 2024 3:00 AM;41,266.00;37,146.75
Jul 18, 2024 3:00 AM;Jul 18, 2024 4:00 AM;41,646.25;37,646.25
Jul 18, 2024 4:00 AM;Jul 18, 2024 5:00 AM;42,763.00;38,887.25
Jul 18, 2024 5:00 AM;Jul 18, 2024 6:00 AM;45,381.00;41,616.50
Jul 18, 2024 6:00 AM;Jul 18, 2024 7:00 AM;51,604.75;45,812.50
Jul 18, 2024 7:00 AM;Jul 18, 2024 8:00 AM;56,965.50;44,962.50
Jul 18, 2024 8:00 AM;Jul 18, 2024 9:00 AM;59,946.75;38,900.25
Jul 18, 2024 9:00 AM;Jul 18, 2024 10:00 AM;60,892.50;30,658.75
Jul 18, 2024 10:00 AM;Jul 18, 2024 11:00 AM;61,554.50;24,176.25
Jul 18, 2024 11:00 AM;Jul 18, 2024 12:00 PM;62,266.50;20,888.25
Jul 18, 2024 12:00 PM;Jul 18, 2024 1:00 PM;62,416.50;19,523.75
Jul 18, 2024 1:00 PM;Jul 18, 2024 2:00 PM;61,775.50;19,364.50
Jul 18, 2024 2:00 PM;Jul 18, 2024 3:00 PM;60,129.00;19,561.00
Jul 18, 2024 3:00 PM;Jul 18, 2024 4:00 PM;59,131.25;22,120.75
Jul 18, 2024 4:00 PM;Jul 18, 2024 5:00 PM;58,052.75;26,692.50
Jul 18, 2024 5:00 PM;Jul 18, 2024 6:00 PM;57,510.00;33,556.00
Jul 18, 2024 6:00 PM;Jul 18, 2024 7:00 PM;57,463.25;42,130.50
Jul 18, 2024 7:00 PM;Jul 18, 2024 8:00 PM;56,876.25;49,078.50
Jul 18, 2024 8:00 PM;Jul 18, 2024 9:00 PM;55,343.75;51,709.75
Jul 18, 2024 9:00 PM;Jul 18, 2024 10:00 PM;52,776.00;50,246.00
Jul 18, 2024 10:00 PM;Jul 18, 2024 11:00 PM;49,585.50;46,401.25
Jul 18, 2024 11:00 PM;Jul 19, 2024 12:00 AM;45,873.50;42,198.75
Jul 19, 2024 12:00 AM;Jul 19, 2024 1:00 AM;43,300.75;39,845.25
Jul 19, 2024 1:00 AM;Jul 19, 2024 2:00 AM;41,830.50;38,239.50
Jul 19, 2024 2:00 AM;Jul 19, 2024 3:00 AM;41,036.00;37,259.00
Jul 19, 2024 3:00 AM;Jul 19, 2024 4:00 AM;41,357.00;37,692.00
Jul 19, 2024 4:00 AM;Jul 19, 2024 5:00 AM;42,455.00;39,033.00
Jul 19, 2024 5:00 AM;Jul 19, 2024 6:00 AM;44,906.75;41,618.25
Jul 19, 2024 6:00 AM;Jul 19, 2024 7:00 AM;51,265.50;45,952.00
Jul 19, 2024 7:00 AM;Jul 19, 2024 8:00 AM;56,905.00;45,720.25
Jul 19, 2024 8:00 AM;Jul 19, 2024 9:00 AM;59,847.75;40,003.00
Jul 19, 2024 9:00 AM;Jul 19, 2024 10:00 AM;60,662.25;31,896.00
Jul 19, 2024 10:00 AM;Jul 19, 2024 11:00 AM;60,937.25;24,991.00
Jul 19, 2024 11:00 AM;Jul 19, 2024 12:00 PM;61,280.00;20,863.75
Jul 19, 2024 12:00 PM;Jul 19, 2024 1:00 PM;60,989.25;18,709.25
Jul 19, 2024 1:00 PM;Jul 19, 2024 2:00 PM;59,706.00;17,702.25
Jul 19, 2024 2:00 PM;Jul 19, 2024 3:00 PM;58,321.75;18,374.75
Jul 19, 2024 3:00 PM;Jul 19, 2024 4:00 PM;57,953.00;21,718.50
Jul 19, 2024 4:00 PM;Jul 19, 2024 5:00 PM;57,536.50;26,966.75
Jul 19, 2024 5:00 PM;Jul 19, 2024 6:00 PM;57,232.50;34,146.25
Jul 19, 2024 6:00 PM;Jul 19, 2024 7:00 PM;56,318.75;41,323.75
Jul 19, 2024 7:00 PM;Jul 19, 2024 8:00 PM;54,470.50;45,892.00
Jul 19, 2024 8:00 PM;Jul 19, 2024 9:00 PM;52,403.50;46,736.00
Jul 19, 2024 9:00 PM;Jul 19, 2024 10:00 PM;49,965.25;44,497.50
Jul 19, 2024 10:00 PM;Jul 19, 2024 11:00 PM;47,216.00;40,443.50
Jul 19, 2024 11:00 PM;Jul 20, 2024 12:00 AM;43,868.50;36,362.00
Jul 20, 2024 12:00 AM;Jul 20, 2024 1:00 AM;41,520.50;33,901.25
Jul 20, 2024 1:00 AM;Jul 20, 2024 2:00 AM;39,664.25;32,131.25
Jul 20, 2024 2:00 AM;Jul 20, 2024 3:00 AM;38,444.50;30,998.50
Jul 20, 2024 3:00 AM;Jul 20, 2024 4:00 AM;37,884.75;30,640.25
Jul 20, 2024 4:00 AM;Jul 20, 2024 5:00 AM;37,921.00;30,901.25
Jul 20, 2024 5:00 AM;Jul 20, 2024 6:00 AM;38,330.50;31,351.25
Jul 20, 2024 6:00 AM;Jul 20, 2024 7:00 AM;39,876.25;31,036.25
Jul 20, 2024 7:00 AM;Jul 20, 2024 8:00 AM;42,938.00;28,966.50
Jul 20, 2024 8:00 AM;Jul 20, 2024 9:00 AM;46,344.25;24,556.50
Jul 20, 2024 9:00 AM;Jul 20, 2024 10:00 AM;49,045.25;19,001.25
Jul 20, 2024 10:00 AM;Jul 20, 2024 11:00 AM;50,207.50;12,241.00
Jul 20, 2024 11:00 AM;Jul 20, 2024 12:00 PM;51,238.50;7,741.00
Jul 20, 2024 12:00 PM;Jul 20, 2024 1:00 PM;51,338.25;4,942.75
Jul 20, 2024 1:00 PM;Jul 20, 2024 2:00 PM;50,020.00;3,051.00
Jul 20, 2024 2:00 PM;Jul 20, 2024 3:00 PM;48,805.75;3,449.75
Jul 20, 2024 3:00 PM;Jul 20, 2024 4:00 PM;48,537.00;6,812.75
Jul 20, 2024 4:00 PM;Jul 20, 2024 5:00 PM;48,308.25;12,117.50
Jul 20, 2024 5:00 PM;Jul 20, 2024 6:00 PM;48,118.75;19,341.00
Jul 20, 2024 6:00 PM;Jul 20, 2024 7:00 PM;48,192.25;27,553.25
Jul 20, 2024 7:00 PM;Jul 20, 2024 8:00 PM;47,568.75;33,254.25
Jul 20, 2024 8:00 PM;Jul 20, 2024 9:00 PM;46,110.75;33,886.50
Jul 20, 2024 9:00 PM;Jul 20, 2024 10:00 PM;44,510.50;31,168.25
Jul 20, 2024 10:00 PM;Jul 20, 2024 11:00 PM;43,067.50;27,487.25
Jul 20, 2024 11:00 PM;Jul 21, 2024 12:00 AM;40,608.25;24,036.25
Jul 21, 2024 12:00 AM;Jul 21, 2024 1:00 AM;37,750.00;23,084.75
Jul 21, 2024 1:00 AM;Jul 21, 2024 2:00 AM;36,193.75;22,048.75
Jul 21, 2024 2:00 AM;Jul 21, 2024 3:00 AM;34,988.25;21,604.25
Jul 21, 2024 3:00 AM;Jul 21, 2024 4:00 AM;34,446.75;22,124.00
Jul 21, 2024 4:00 AM;Jul 21, 2024 5:00 AM;34,402.00;23,353.00
Jul 21, 2024 5:00 AM;Jul 21, 2024 6:00 AM;34,386.75;24,473.25
Jul 21, 2024 6:00 AM;Jul 21, 2024 7:00 AM;35,043.00;24,273.75
Jul 21, 2024 7:00 AM;Jul 21, 2024 8:00 AM;37,702.00;22,493.00
Jul 21, 2024 8:00 AM;Jul 21, 2024 9:00 AM;40,631.00;18,107.75
Jul 21, 2024 9:00 AM;Jul 21, 2024 10:00 AM;43,545.75;13,489.50
Jul 21, 2024 10:00 AM;Jul 21, 2024 11:00 AM;45,492.75;9,154.25
Jul 21, 2024 11:00 AM;Jul 21, 2024 12:00 PM;47,183.75;7,333.25
Jul 21, 2024 12:00 PM;Jul 21, 2024 1:00 PM;47,249.50;5,942.50
Jul 21, 2024 1:00 PM;Jul 21, 2024 2:00 PM;45,895.00;5,071.25
Jul 21, 2024 2:00 PM;Jul 21, 2024 3:00 PM;44,923.75;6,623.00
Jul 21, 2024 3:00 PM;Jul 21, 2024 4:00 PM;44,670.50;10,439.75
Jul 21, 2024 4:00 PM;Jul 21, 2024 5:00 PM;44,548.25;15,435.00
Jul 21, 2024 5:00 PM;Jul 21, 2024 6:00 PM;45,158.75;22,517.75
Jul 21, 2024 6:00 PM;Jul 21, 2024 7:00 PM;46,020.25;29,963.25
Jul 21, 2024 7:00 PM;Jul 21, 2024 8:00 PM;45,556.50;34,645.75
Jul 21, 2024 8:00 PM;Jul 21, 2024 9:00 PM;45,253.75;37,108.25
Jul 21, 2024 9:00 PM;Jul 21, 2024 10:00 PM;44,229.50;37,067.25
Jul 21, 2024 10:00 PM;Jul 21, 2024 11:00 PM;43,179.75;35,592.25
Jul 21, 2024 11:00 PM;Jul 22, 2024 12:00 AM;40,581.25;32,361.00
Jul 22, 2024 12:00 AM;Jul 22, 2024 1:00 AM;39,516.00;32,060.50
Jul 22, 2024 1:00 AM;Jul 22, 2024 2:00 AM;38,371.00;30,658.00
Jul 22, 2024 2:00 AM;Jul 22, 2024 3:00 AM;37,842.25;29,676.00
Jul 22, 2024 3:00 AM;Jul 22, 2024 4:00 AM;38,431.50;29,843.00
Jul 22, 2024 4:00 AM;Jul 22, 2024 5:00 AM;40,025.75;30,882.25
Jul 22, 2024 5:00 AM;Jul 22, 2024 6:00 AM;43,264.00;33,361.00
Jul 22, 2024 6:00 AM;Jul 22, 2024 7:00 AM;49,842.00;38,106.00
Jul 22, 2024 7:00 AM;Jul 22, 2024 8:00 AM;55,135.50;39,878.25
Jul 22, 2024 8:00 AM;Jul 22, 2024 9:00 AM;58,479.75;37,949.00
Jul 22, 2024 9:00 AM;Jul 22, 2024 10:00 AM;60,032.75;33,582.50
Jul 22, 2024 10:00 AM;Jul 22, 2024 11:00 AM;60,531.75;28,108.00
Jul 22, 2024 11:00 AM;Jul 22, 2024 12:00 PM;61,365.50;23,676.50
Jul 22, 2024 12:00 PM;Jul 22, 2024 1:00 PM;61,442.50;19,984.00
Jul 22, 2024 1:00 PM;Jul 22, 2024 2:00 PM;60,972.75;17,473.50
Jul 22, 2024 2:00 PM;Jul 22, 2024 3:00 PM;59,983.75;16,031.25
Jul 22, 2024 3:00 PM;Jul 22, 2024 4:00 PM;58,934.25;16,713.75
Jul 22, 2024 4:00 PM;Jul 22, 2024 5:00 PM;57,608.00;19,884.75
Jul 22, 2024 5:00 PM;Jul 22, 2024 6:00 PM;57,466.25;26,714.75
Jul 22, 2024 6:00 PM;Jul 22, 2024 7:00 PM;57,764.50;35,797.25
Jul 22, 2024 7:00 PM;Jul 22, 2024 8:00 PM;57,007.75;43,656.25
Jul 22, 2024 8:00 PM;Jul 22, 2024 9:00 PM;55,213.00;47,630.75
Jul 22, 2024 9:00 PM;Jul 22, 2024 10:00 PM;52,663.25;47,209.25
Jul 22, 2024 10:00 PM;Jul 22, 2024 11:00 PM;49,527.50;44,170.00
Jul 22, 2024 11:00 PM;Jul 23, 2024 12:00 AM;45,842.50;40,271.50
Jul 23, 2024 12:00 AM;Jul 23, 2024 1:00 AM;43,229.00;36,526.25
Jul 23, 2024 1:00 AM;Jul 23, 2024 2:00 AM;41,702.50;34,065.50
Jul 23, 2024 2:00 AM;Jul 23, 2024 3:00 AM;41,089.75;32,588.75
Jul 23, 2024 3:00 AM;Jul 23, 2024 4:00 AM;41,336.00;32,416.25
Jul 23, 2024 4:00 AM;Jul 23, 2024 5:00 AM;42,421.25;33,271.75
Jul 23, 2024 5:00 AM;Jul 23, 2024 6:00 AM;45,406.50;35,980.50
Jul 23, 2024 6:00 AM;Jul 23, 2024 7:00 AM;51,638.50;40,322.00
Jul 23, 2024 7:00 AM;Jul 23, 2024 8:00 AM;56,605.00;40,769.75
Jul 23, 2024 8:00 AM;Jul 23, 2024 9:00 AM;59,718.25;37,418.25
Jul 23, 2024 9:00 AM;Jul 23, 2024 10:00 AM;60,791.75;31,222.50
Jul 23, 2024 10:00 AM;Jul 23, 2024 11:00 AM;61,474.50;25,370.50
Jul 23, 2024 11:00 AM;Jul 23, 2024 12:00 PM;62,236.00;22,695.50
Jul 23, 2024 12:00 PM;Jul 23, 2024 1:00 PM;62,316.75;21,374.00
Jul 23, 2024 1:00 PM;Jul 23, 2024 2:00 PM;61,572.50;20,123.75
Jul 23, 2024 2:00 PM;Jul 23, 2024 3:00 PM;60,201.75;19,763.50
Jul 23, 2024 3:00 PM;Jul 23, 2024 4:00 PM;59,623.00;21,744.00
Jul 23, 2024 4:00 PM;Jul 23, 2024 5:00 PM;58,335.00;25,046.75
Jul 23, 2024 5:00 PM;Jul 23, 2024 6:00 PM;57,882.75;30,606.50
Jul 23, 2024 6:00 PM;Jul 23, 2024 7:00 PM;57,749.25;36,824.75
Jul 23, 2024 7:00 PM;Jul 23, 2024 8:00 PM;57,101.00;41,684.75
Jul 23, 2024 8:00 PM;Jul 23, 2024 9:00 PM;54,877.25;42,754.00
Jul 23, 2024 9:00 PM;Jul 23, 2024 10:00 PM;52,583.25;41,440.75
Jul 23, 2024 10:00 PM;Jul 23, 2024 11:00 PM;49,427.00;37,848.50
Jul 23, 2024 11:00 PM;Jul 24, 2024 12:00 AM;45,801.75;33,709.75
Jul 24, 2024 12:00 AM;Jul 24, 2024 1:00 AM;42,678.00;31,419.50
Jul 24, 2024 1:00 AM;Jul 24, 2024 2:00 AM;41,499.50;29,822.50
Jul 24, 2024 2:00 AM;Jul 24, 2024 3:00 AM;41,146.50;28,990.50
Jul 24, 2024 3:00 AM;Jul 24, 2024 4:00 AM;41,303.50;28,905.25
Jul 24, 2024 4:00 AM;Jul 24, 2024 5:00 AM;42,591.75;30,207.25
Jul 24, 2024 5:00 AM;Jul 24, 2024 6:00 AM;45,463.75;33,004.00
Jul 24, 2024 6:00 AM;Jul 24, 2024 7:00 AM;51,280.50;37,508.25
Jul 24, 2024 7:00 AM;Jul 24, 2024 8:00 AM;56,215.50;38,657.50
Jul 24, 2024 8:00 AM;Jul 24, 2024 9:00 AM;59,066.50;34,812.50
Jul 24, 2024 9:00 AM;Jul 24, 2024 10:00 AM;60,389.75;28,736.75
Jul 24, 2024 10:00 AM;Jul 24, 2024 11:00 AM;60,929.75;22,476.00
Jul 24, 2024 11:00 AM;Jul 24, 2024 12:00 PM;61,690.75;17,310.50
Jul 24, 2024 12:00 PM;Jul 24, 2024 1:00 PM;61,418.75;13,249.00
Jul 24, 2024 1:00 PM;Jul 24, 2024 2:00 PM;60,513.75;10,455.50
Jul 24, 2024 2:00 PM;Jul 24, 2024 3:00 PM;59,089.50;8,639.25
Jul 24, 2024 3:00 PM;Jul 24, 2024 4:00 PM;57,857.50;9,433.25
Jul 24, 2024 4:00 PM;Jul 24, 2024 5:00 PM;56,512.00;12,678.75
Jul 24, 2024 5:00 PM;Jul 24, 2024 6:00 PM;56,070.25;19,462.00
Jul 24, 2024 6:00 PM;Jul 24, 2024 7:00 PM;56,281.50;28,990.50
Jul 24, 2024 7:00 PM;Jul 24, 2024 8:00 PM;56,101.75;38,250.75
Jul 24, 2024 8:00 PM;Jul 24, 2024 9:00 PM;54,363.50;42,871.75
Jul 24, 2024 9:00 PM;Jul 24, 2024 10:00 PM;51,927.75;43,326.75
Jul 24, 2024 10:00 PM;Jul 24, 2024 11:00 PM;48,790.25;41,073.75
Jul 24, 2024 11:00 PM;Jul 25, 2024 12:00 AM;45,092.25;38,064.75
Jul 25, 2024 12:00 AM;Jul 25, 2024 1:00 AM;42,671.75;37,585.25
Jul 25, 2024 1:00 AM;Jul 25, 2024 2:00 AM;41,226.50;36,593.25
Jul 25, 2024 2:00 AM;Jul 25, 2024 3:00 AM;40,468.75;36,306.75
Jul 25, 2024 3:00 AM;Jul 25, 2024 4:00 AM;40,791.75;37,065.75
Jul 25, 2024 4:00 AM;Jul 25, 2024 5:00 AM;41,943.25;38,569.50
Jul 25, 2024 5:00 AM;Jul 25, 2024 6:00 AM;44,692.50;41,396.00
Jul 25, 2024 6:00 AM;Jul 25, 2024 7:00 AM;50,805.50;45,294.50
Jul 25, 2024 7:00 AM;Jul 25, 2024 8:00 AM;56,261.25;44,104.25
Jul 25, 2024 8:00 AM;Jul 25, 2024 9:00 AM;58,891.00;36,759.75
Jul 25, 2024 9:00 AM;Jul 25, 2024 10:00 AM;60,113.75;28,059.25
Jul 25, 2024 10:00 AM;Jul 25, 2024 11:00 AM;60,883.50;21,712.75
Jul 25, 2024 11:00 AM;Jul 25, 2024 12:00 PM;61,520.75;18,315.75
Jul 25, 2024 12:00 PM;Jul 25, 2024 1:00 PM;61,745.00;16,405.50
Jul 25, 2024 1:00 PM;Jul 25, 2024 2:00 PM;60,986.25;15,327.00
Jul 25, 2024 2:00 PM;Jul 25, 2024 3:00 PM;59,353.25;15,353.00
Jul 25, 2024 3:00 PM;Jul 25, 2024 4:00 PM;58,200.00;18,031.50
Jul 25, 2024 4:00 PM;Jul 25, 2024 5:00 PM;56,798.50;23,007.00
Jul 25, 2024 5:00 PM;Jul 25, 2024 6:00 PM;56,372.50;31,058.25
Jul 25, 2024 6:00 PM;Jul 25, 2024 7:00 PM;56,700.75;40,577.25
Jul 25, 2024 7:00 PM;Jul 25, 2024 8:00 PM;56,291.75;47,634.25
Jul 25, 2024 8:00 PM;Jul 25, 2024 9:00 PM;54,522.00;49,902.25
Jul 25, 2024 9:00 PM;Jul 25, 2024 10:00 PM;52,068.75;48,218.50
Jul 25, 2024 10:00 PM;Jul 25, 2024 11:00 PM;48,773.25;44,100.50
Jul 25, 2024 11:00 PM;Jul 26, 2024 12:00 AM;45,128.75;39,323.50
Jul 26, 2024 12:00 AM;Jul 26, 2024 1:00 AM;42,499.00;34,898.50
Jul 26, 2024 1:00 AM;Jul 26, 2024 2:00 AM;41,087.75;32,746.25
Jul 26, 2024 2:00 AM;Jul 26, 2024 3:00 AM;40,308.00;31,349.75
Jul 26, 2024 3:00 AM;Jul 26, 2024 4:00 AM;40,453.25;31,341.25
Jul 26, 2024 4:00 AM;Jul 26, 2024 5:00 AM;41,645.00;32,733.75
Jul 26, 2024 5:00 AM;Jul 26, 2024 6:00 AM;44,391.75;35,730.00
Jul 26, 2024 6:00 AM;Jul 26, 2024 7:00 AM;50,216.75;40,776.75
Jul 26, 2024 7:00 AM;Jul 26, 2024 8:00 AM;55,374.25;43,013.25
Jul 26, 2024 8:00 AM;Jul 26, 2024 9:00 AM;58,450.75;41,402.50
Jul 26, 2024 9:00 AM;Jul 26, 2024 10:00 AM;59,661.00;37,700.00
Jul 26, 2024 10:00 AM;Jul 26, 2024 11:00 AM;60,176.25;33,884.75
Jul 26, 2024 11:00 AM;Jul 26, 2024 12:00 PM;60,553.00;30,584.25
Jul 26, 2024 12:00 PM;Jul 26, 2024 1:00 PM;60,126.25;27,564.00
Jul 26, 2024 1:00 PM;Jul 26, 2024 2:00 PM;58,996.75;25,468.50
Jul 26, 2024 2:00 PM;Jul 26, 2024 3:00 PM;57,668.25;24,446.25
Jul 26, 2024 3:00 PM;Jul 26, 2024 4:00 PM;56,856.25;25,358.25
Jul 26, 2024 4:00 PM;Jul 26, 2024 5:00 PM;56,131.50;28,375.25
Jul 26, 2024 5:00 PM;Jul 26, 2024 6:00 PM;55,576.00;33,379.50
Jul 26, 2024 6:00 PM;Jul 26, 2024 7:00 PM;55,127.00;39,757.50
Jul 26, 2024 7:00 PM;Jul 26, 2024 8:00 PM;53,849.00;45,328.50
Jul 26, 2024 8:00 PM;Jul 26, 2024 9:00 PM;51,740.00;47,630.25
Jul 26, 2024 9:00 PM;Jul 26, 2024 10:00 PM;49,251.25;46,719.25
Jul 26, 2024 10:00 PM;Jul 26, 2024 11:00 PM;46,478.75;44,193.25
Jul 26, 2024 11:00 PM;Jul 27, 2024 12:00 AM;43,252.25;41,087.75
Jul 27, 2024 12:00 AM;Jul 27, 2024 1:00 AM;40,624.25;38,564.50
Jul 27, 2024 1:00 AM;Jul 27, 2024 2:00 AM;38,737.25;36,820.25
Jul 27, 2024 2:00 AM;Jul 27, 2024 3:00 AM;37,613.50;35,711.00
Jul 27, 2024 3:00 AM;Jul 27, 2024 4:00 AM;37,103.50;35,270.00
Jul 27, 2024 4:00 AM;Jul 27, 2024 5:00 AM;37,098.00;35,363.75
Jul 27, 2024 5:00 AM;Jul 27, 2024 6:00 AM;37,966.25;36,235.75
Jul 27, 2024 6:00 AM;Jul 27, 2024 7:00 AM;39,321.00;36,432.25
Jul 27, 2024 7:00 AM;Jul 27, 2024 8:00 AM;41,795.75;35,275.25
Jul 27, 2024 8:00 AM;Jul 27, 2024 9:00 AM;45,496.25;33,062.50
Jul 27, 2024 9:00 AM;Jul 27, 2024 10:00 AM;48,604.25;29,485.50
Jul 27, 2024 10:00 AM;Jul 27, 2024 11:00 AM;49,603.50;24,427.50
Jul 27, 2024 11:00 AM;Jul 27, 2024 12:00 PM;50,517.00;20,734.50
Jul 27, 2024 12:00 PM;Jul 27, 2024 1:00 PM;50,952.25;18,785.75
Jul 27, 2024 1:00 PM;Jul 27, 2024 2:00 PM;49,940.50;17,571.75
Jul 27, 2024 2:00 PM;Jul 27, 2024 3:00 PM;48,681.50;18,127.25
Jul 27, 2024 3:00 PM;Jul 27, 2024 4:00 PM;48,060.25;21,135.50
Jul 27, 2024 4:00 PM;Jul 27, 2024 5:00 PM;47,724.25;26,094.25
Jul 27, 2024 5:00 PM;Jul 27, 2024 6:00 PM;47,637.50;32,705.00
Jul 27, 2024 6:00 PM;Jul 27, 2024 7:00 PM;47,638.50;38,817.25
Jul 27, 2024 7:00 PM;Jul 27, 2024 8:00 PM;46,796.25;42,256.75
Jul 27, 2024 8:00 PM;Jul 27, 2024 9:00 PM;45,340.25;42,869.00
Jul 27, 2024 9:00 PM;Jul 27, 2024 10:00 PM;43,836.75;41,738.00
Jul 27, 2024 10:00 PM;Jul 27, 2024 11:00 PM;42,354.25;39,877.50
Jul 27, 2024 11:00 PM;Jul 28, 2024 12:00 AM;40,019.50;37,078.50
Jul 28, 2024 12:00 AM;Jul 28, 2024 1:00 AM;37,900.50;33,547.75
Jul 28, 2024 1:00 AM;Jul 28, 2024 2:00 AM;36,438.75;30,952.25
Jul 28, 2024 2:00 AM;Jul 28, 2024 3:00 AM;35,246.50;28,237.25
Jul 28, 2024 3:00 AM;Jul 28, 2024 4:00 AM;34,650.75;26,166.00
Jul 28, 2024 4:00 AM;Jul 28, 2024 5:00 AM;34,562.75;24,682.50
Jul 28, 2024 5:00 AM;Jul 28, 2024 6:00 AM;35,004.75;24,099.25
Jul 28, 2024 6:00 AM;Jul 28, 2024 7:00 AM;35,278.25;23,254.50
Jul 28, 2024 7:00 AM;Jul 28, 2024 8:00 AM;37,527.25;22,927.50
Jul 28, 2024 8:00 AM;Jul 28, 2024 9:00 AM;40,700.25;20,662.25
Jul 28, 2024 9:00 AM;Jul 28, 2024 10:00 AM;44,060.75;16,648.75
Jul 28, 2024 10:00 AM;Jul 28, 2024 11:00 AM;45,756.50;10,471.50
Jul 28, 2024 11:00 AM;Jul 28, 2024 12:00 PM;47,150.75;5,118.75
Jul 28, 2024 12:00 PM;Jul 28, 2024 1:00 PM;46,938.25;339.50
Jul 28, 2024 1:00 PM;Jul 28, 2024 2:00 PM;45,494.00;-3,356.50
Jul 28, 2024 2:00 PM;Jul 28, 2024 3:00 PM;44,601.75;-4,357.75
Jul 28, 2024 3:00 PM;Jul 28, 2024 4:00 PM;44,026.25;-2,899.75
Jul 28, 2024 4:00 PM;Jul 28, 2024 5:00 PM;43,890.50;678.00
Jul 28, 2024 5:00 PM;Jul 28, 2024 6:00 PM;44,613.50;7,975.75
Jul 28, 2024 6:00 PM;Jul 28, 2024 7:00 PM;45,898.75;19,510.25
